"""""""Výkaz""""""ZC_VYKAZ:ZC_VYKAZ";"""""""Tabulka výkazu""""""ZC_VTAB:ZC_VTAB";"""""""Fiskální období""""""0FISCPER:0FISCPER";"""""""Účetní jednotka""""""ZC_UCJED:ZC_UCJED";"""""""IČO""""""ZC_ICO:ZC_ICO";"""""""IČO poskytovatele""""""/BIC/ZC_PARTP:ZC_PARTP";"""""""Název poskytovatele""""""/BIC/ZC_NAZPOS:ZC_NAZPOS";"""""""Určení""""""/BIC/ZC_URCN:ZC_URCN";"""""""Účel""""""/BIC/ZC_UCFP:ZC_UCFP";"""""""Kód měny""""""CURRENCY:0CURRENCY";"""""""Úroková sazba v %""""""/BIC/ZC_URSA:ZC_URSA";"""""""Okamžik uzavření smlouvy""""""/BIC/ZC_DATUS:ZC_DATUS";"""""""Termín splatnosti""""""/BIC/ZC_TERSPL:ZC_TERSPL";"""""""Způsob ručení""""""/BIC/ZC_ZPRUC:ZC_ZPRUC";"""""""Sjednaná výše U/Z/NFV""""""KYF_0002:ZU_VYUV";"""""""Čerpaná výše U/Z/NVF""""""KYF_0004:ZU_CEUV";"""""""Splacená výše jistiny U/Z/NFV""""""KYF_0006:ZU_SPJUV";"""""""Výše zaplacených úroků a poplatků""""""KYF_0008:ZU_ZAPUP"
080;000100;2024012;1000002297;00241415;45244782;Česká spořitelna, a.s.;Ú;Komunikace Splav;CZK;1,68;20200427;20271220;01;6600000.00 ;6593340.68 ;3822000.00 ;380657.83 
080;000100;2024012;1000002298;00241440;45244782;Česká spořitelna, a.s.;Ú;Pořízení DHIM;CZK;PRIBOR+0,31% marže;20211005;20301220;01;3000000.00 ;2799000.00 ;1008000.00 ;438735.17 
080;000100;2024012;1000002298;00241440;45244782;Česká spořitelna, a.s.;Ú;Výstavba pavilonu ZŠ;CZK;1,59;20180704;20271120;01;7500000.00 ;7500000.00 ;5040000.00 ;499831.90 
080;000100;2024012;1000002302;00241580;45317054;Komerční banka, a.s.;Ú;Výstavba ZŠ;CZK;0;20180327;20391231;10;80000000.00 ;80000000.00 ;20252000.00 ;0.00 
080;000100;2024012;1000002303;00241644;45244782;Česká spořitelna, a.s.;Ú;Zásobování Mníšeckého regionu pitnou vodou;CZK;1,77% p.a. do 31.08.2024;20140908;20290620;01;9400000.00 ;9344221.00 ;6480000.00 ;100000.00 
080;000100;2024012;1000002303;00241644;45244782;Česká spořitelna, a.s.;Ú;Úvěr;CZK;3,86;20240930;20350930;01;5000000.00 ;4910677.00 ;570000.00 ;50000.00 
080;000100;2024012;1000002307;00241725;45244782;Česká spořitelna, a.s.;Ú;vodojem Masečín a lávka přes Kocábu;CZK;1,35;20200710;20291220;01;7000000.00 ;7000000.00 ;3120000.00 ;308714.06 
080;000100;2024012;1000002308;00241741;45244782;Česká spořitelna, a.s.;Ú;budova č.p. 52;CZK;0;20220826;20320731;01;7500000.00 ;7500000.00 ;1616400.00 ;769470.27 
080;000100;2024012;1000002308;00241741;45317054;Komerční banka, a.s.;Ú;rekonstrukce budovy ZŠ;CZK;3,58;20240523;20451130;03;67500000.00 ;13114381.37 ;0.00 ;0.00 
080;000100;2024012;1000002312;00241831;45244782;Česká spořitelna, a.s.;Ú;Čistírna odpadních vod;CZK;1,63;20191008;20350131;01;40000000.00 ;40000000.00 ;12222226.50 ;486866.85 
080;000100;2024012;1000002313;00241849;45244782;Česká spořitelna, a.s.;Ú;splašková kanalizace, vodovod, oprava komunikace;CZK;PRIBOR 6M + 0,92% p.a.;20100521;20241129;01;20000000.00 ;20000000.00 ;20000000.00 ;0.00 
080;000100;2024012;1000002313;00241849;45244782;Česká spořitelna, a.s.;Ú;stavba vodovodu, kanalizace, komunikace, zateplení ZŠ;CZK;PRIBOR 1M + 1,04%;20111120;20310920;01;12000000.00 ;12000000.00 ;9035000.00 ;0.00 
080;000100;2024012;1000002314;00241873;00001350;Československá obchodní banka, a. s.;Ú;financování multikáry technických služeb obce;CZK;7,4%;20221214;20271222;01;2172677.00 ;2172677.00 ;774338.88 ;268048.80 
080;000100;2024012;1000002314;00241873;00001350;Československá obchodní banka, a. s.;Ú;refinancování investičního úvěru a nákup pozemků;CZK;1M PRIBOR+0,3%;20210209;20401227;01;40000000.00 ;40000000.00 ;7594650.00 ;7309405.44 
080;000100;2024012;1000002319;00640719;45244782;Česká spořitelna, a.s.;Ú;Nákup a rekonstrukce nemovitosti č.p. 11 pro nový OÚ;CZK;3,56;20241128;20341220;03;15000000.00 ;9500000.00 ;0.00 ;13152.20 
080;000100;2024012;1000002323;00640760;45244782;Česká spořitelna, a.s.;Ú;Kanalizace;CZK;2,09;20191122;20401130;01;6000000.00 ;2501826.16 ;1225000.00 ;0.00 
080;000100;2024012;1000002323;00640760;45244782;Česká spořitelna, a.s.;Ú;Vodovod;CZK;1,7;20140909;20290630;01;5000000.00 ;4133583.24 ;3392868.00 ;0.00 
080;000100;2024012;1000002326;44684967;45244782;Česká spořitelna, a.s.;Ú;Financování koupě nemovitosti;CZK;4,71;20230602;20371220;01;8000000.00 ;8000000.00 ;570000.00 ;369681.35 
080;000100;2024012;1000002328;00507644;45244782;Česká spořitelna, a.s.;Ú;nákup pozemků;CZK;2,01;20190307;20301231;01;19788500.00 ;19788500.00 ;8000016.00 ;1287991.02 
080;000100;2024012;1000002328;00507644;45244782;Česká spořitelna, a.s.;Ú;nákup pozemků;CZK;5,34;20230511;20330531;01;30000000.00 ;30000000.00 ;4750000.00 ;2293159.18 
080;000100;2024012;1000002328;00507644;15886492;UniCredit Leasing CZ, a.s.;Ú;nákup bagru;CZK;8,61;20241018;20281016;01;2101500.00 ;2101500.00 ;78678.65 ;19049.17 
080;000100;2024012;1000002328;00507644;45805369;ŠkoFIN s.r.o.;Ú;nákup automobilu Kodiaq;CZK;4,99;20211201;20261201;01;1200500.00 ;1200500.00 ;704681.33 ;131200.16 
080;000100;2024012;1000002328;00507644;45805369;ŠkoFIN s.r.o.;Ú;nákup automobilu Superb;CZK;6,89;20190616;20240816;01;1006127.40 ;1006127.40 ;1006127.40 ;157117.40 
080;000100;2024012;1000002328;00507644;45805369;ŠkoFIN s.r.o.;Ú;nákup automobilu Superb;CZK;6,99;20241004;20281004;01;1594699.99 ;1594699.99 ;57949.39 ;18409.97 
080;000100;2024012;1000002328;00507644;45805369;ŠkoFIN s.r.o.;Ú;nákup automobilu VW;CZK;7,89;20230511;20271111;01;492000.00 ;492000.00 ;153338.34 ;52587.46 
080;000100;2024012;1000002330;00241792;45244782;Česká spořitelna, a.s.;Ú;"finacování projektu ""Únětice-kanalizace""";CZK;1,15%;20150410;20251231;01;4500000.00 ;4500000.00 ;4050000.00 ;277092.20 
080;000100;2024012;1000002330;00241792;45317054;Komerční banka, a.s.;Ú;spolufinacování projektu Rekonstrukce a rozšíření školy;CZK;1,55%;20190826;20460228;01;18000000.00 ;16089756.60 ;2467118.00 ;1178052.31 
080;000100;2024012;1000002330;00241792;45317054;Komerční banka, a.s.;Ú;spolufinancování koupě nemovitosti 28/21;CZK;3,99%;20240618;20390630;01;10000000.00 ;10000000.00 ;279330.00 ;212397.53 
080;000100;2024012;1000002340;00640751;45317054;Komerční banka, a.s.;Ú;provozní potřeby;CZK;1,96 %;20210415;20260228;01;400000.00 ;400000.00 ;303468.00 ;18613.66 
080;000100;2024012;1000002340;00640751;45317054;Komerční banka, a.s.;Ú;provozní potřeby;CZK;6,50;20240214;20271231;01;150000.00 ;150000.00 ;35112.00 ;7696.70 
080;000100;2024012;1000002405;00241326;45317054;Komerční banka, a.s.;Ú;investiční akce klienta;CZK;3M PRIBOR +0,15%;20230628;20460930;01;50000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000002405;00241326;44848943;Národní rozvojová banka, a.s.;Ú;Výstavba has. zbrojnice Jílové u Prahy;CZK;3M PRIBOR +0,15%;20231113;20341220;01;18000000.00 ;9162825.85 ;0.00 ;30862.81 
080;000100;2024012;1000002405;00241326;44848943;Národní rozvojová banka, a.s.;Ú;Výstavba has. zbrojnice Jílové u Prahy;CZK;3M PRIBOR - 2,02%;20231113;20341220;01;10000000.00 ;10000000.00 ;0.00 ;97481.94 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;MŠ-investiční/048;CZK;1Mpribor+0,1;20190305;20251231;10;35000000.00 ;35000000.00 ;25000000.00 ;2822302.23 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;Nákup pozemků 045;CZK;1Mpribor+0,25;20141218;20241218;10;13883734.00 ;13883734.00 ;13883734.00 ;179188.42 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;Přístava ZŠ 836;CZK;1Mpribor+0,25;20150407;20251229;10;24000000.00 ;24000000.00 ;21600000.00 ;671853.33 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce č.p.104/488;CZK;1Mpribor+0,25;20150629;20250325;10;4341465.32 ;4341465.32 ;4229928.00 ;86484.33 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;ZŠ II etapa - tělocvična/429;CZK;1Mpribor+0,25;20170310;20281227;10;25000000.00 ;25000000.00 ;14997600.00 ;1681319.57 
080;000100;2024012;1000002406;00241202;00001350;Československá obchodní banka, a. s.;Ú;parkovací dům 349;CZK;1Mpribor+0,25;20200709;20311229;10;15000000.00 ;15000000.00 ;4500000.00 ;16601268.33 
080;000100;2024012;1000002406;00241202;70856788;Státní fond podpory investic;Ú;Rekonstrukcec č.p.74;CZK;0,1;20201231;20520331;01;18500000.00 ;18500000.00 ;845502.57 ;346595.73 
080;000100;2024012;1000002409;00241245;45244782;Česká spořitelna, a.s.;Ú;Adarman 2018;CZK;1,68%fix;20180720;20331231;02;31800500.00 ;31800000.00 ;12744000.00 ;2807551.60 
080;000100;2024012;1000002409;00241245;45244782;Česká spořitelna, a.s.;Ú;kanalizace Pikovice;CZK;2,41%fix;20140512;20300208;02;9000000.00 ;8223198.01 ;5900000.00 ;1471896.00 
080;000100;2024012;1000002409;00241245;45244782;Česká spořitelna, a.s.;Ú;nový pavilon ZŠ 2018;CZK;0,91%fix;20151223;20290630;02;8000000.00 ;7614559.96 ;5300000.00 ;697617.30 
080;000100;2024012;1000002409;00241245;45244782;Česká spořitelna, a.s.;Ú;přístavba ZŠ 2012;CZK;1,15%+6M;20120523;20280420;02;14000000.00 ;12439989.65 ;10944000.00 ;1932725.00 
080;000100;2024012;1000002411;00241482;45244782;Česká spořitelna, a.s.;Ú;Tlaková kanalizace a ČOV;CZK;1,98%;20210702;20401120;01;20000000.00 ;20000000.00 ;1296000.00 ;1165039.62 
080;000100;2024012;1000002463;00243272;45317054;Komerční banka, a.s.;Ú;Financování stavby Přivaděč pitné vody Benešov-Sedlčany;CZK;1M PRIBOR + pevná odchylka 0,2 p.a.;20140417;20251231;01;60000000.00 ;60000000.00 ;54000000.00 ;5868946.37 
080;000100;2024012;1000002487;00242071;45244782;Česká spořitelna, a.s.;Ú;Vodovod,ČOV;CZK;0,72;20160524;20351220;01;7000000.00 ;6963383.10 ;3032774.00 ;324322.20 
080;000100;2024012;1000002487;00242071;45244782;Česká spořitelna, a.s.;Ú;Vodovod,ČOV;CZK;1,32;20170522;20361220;01;8000000.00 ;8000000.00 ;2821226.00 ;574278.10 
080;000100;2024012;1000002488;00242101;45317054;Komerční banka, a.s.;Ú;"částečné profinancování projektu ""Dolní Hbity - rozšíření ČOV a kanalizace Luhy""";CZK;0;20210412;20361231;01;20000000.00 ;19586806.83 ;4000032.00 ;0.00 
080;000100;2024012;1000002490;00242136;45317054;Komerční banka, a.s.;Ú;"Financování nákladů na projekt ""Drásov - kanalizace a ČOV""";CZK;2,09;20180329;20330228;01;15000000.00 ;15000000.00 ;5935800.00 ;701083.95 
080;000100;2024012;1000002492;00242161;45244782;Česká spořitelna, a.s.;Ú;výstavba splaškové kanalizace;CZK;2,45;20180223;20371220;01;12000000.00 ;11933962.00 ;3672000.00 ;213551.70 
080;000100;2024012;1000002492;00242161;45244782;Česká spořitelna, a.s.;Ú;výstavba vodovodu;CZK;1,47;20201203;20400920;01;7000000.00 ;7000000.00 ;1116000.00 ;90766.79 
080;000100;2024012;1000002493;00242225;45317054;Komerční banka, a.s.;Ú;oprava chodníků;CZK;7,86;20220530;20311231;01;3000000.00 ;2992230.74 ;672000.00 ;466621.97 
080;000100;2024012;1000002493;00242225;45317054;Komerční banka, a.s.;Ú;opravy cest;CZK;8,04;20200831;20260831;01;3000000.00 ;3000000.00 ;1797000.00 ;478367.54 
080;000100;2024012;1000002495;00242357;45317054;Komerční banka, a.s.;Ú;Intenzifikace ČOV Jablonná a připojení kanalizace Horní Hbity;CZK;1,73;20200108;20270430;01;6000000.00 ;6000000.00 ;3850000.00 ;3850000.00 
080;000100;2024012;1000002496;00473821;45244782;Česká spořitelna, a.s.;Ú;financování projektu Kňovice - Kňovičky - kanalizace a ČOV;CZK;0;20200624;20391220;01;16000000.00 ;14734835.31 ;3024000.00 ;732582.01 
080;000100;2024012;1000002496;00473821;45244782;Česká spořitelna, a.s.;Ú;financování projektu Vodovod Kňovice - napojení na vodovod Příčovy;CZK;0;20220920;20320620;01;5000000.00 ;4532080.13 ;1056000.00 ;327180.02 
080;000100;2024012;1000002497;00242373;45244782;Česká spořitelna, a.s.;Ú;komunitní bydlení Jesenice;CZK;5,62;20220921;20270831;02;10000000.00 ;10000000.00 ;2064000.00 ;487202.00 
080;000100;2024012;1000002498;00242381;45244782;Česká spořitelna, a.s.;Ú;Investice;CZK;6,58;20100101;20270630;01;7000000.00 ;7000000.00 ;6164938.00 ;70507.50 
080;000100;2024012;1000002498;00242381;00001350;Československá obchodní banka, a. s.;Ú;Investice;CZK;0,87;20200526;20401217;01;60000000.00 ;60000000.00 ;12000000.00 ;440123.34 
080;000100;2024012;1000002499;00242471;45244782;Česká spořitelna, a.s.;Ú;KD- obnova;CZK;1,11;20201013;20260920;01;3500000.00 ;3336086.34 ;2280000.00 ;108697.59 
080;000100;2024012;1000002500;00242551;45244782;Česká spořitelna, a.s.;Ú;Splašková kanalizace a ČOV Křepenice;CZK;4,29;20221221;20420820;01;7000000.00 ;7000000.00 ;549000.00 ;512002.30 
080;000100;2024012;1000002502;00242608;45317054;Komerční banka, a.s.;Ú;čov + kanalizace;CZK;10;20170530;20320430;01;24000000.00 ;24000000.00 ;10800000.00 ;231833.34 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;Kontokorent;CZK;0,5;20220525;20250524;10;5000000.00 ;1195916.32 ;0.00 ;0.00 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;Profinancování projektů klienta;CZK;1,95;20180627;20380630;10;200000000.00 ;129018926.68 ;82386959.10 ;8167459.19 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;Revitalizace bytových domů;CZK;1,19;20200929;20400630;10;94000000.00 ;93919077.44 ;60337077.44 ;3500948.88 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;Revitalizace školní družiny;CZK;3,35;20211101;20311031;10;11580000.00 ;11580000.00 ;9527358.76 ;476194.28 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;Společné prostory bytových domů+elektroinstalace;CZK;3,35;20211101;20311031;10;11794000.00 ;11793446.19 ;3399000.00 ;1099771.95 
080;000100;2024012;1000002503;00242730;45317054;Komerční banka, a.s.;Ú;talizace bytových domů - V.etapa;CZK;0;20211027;20410930;10;9917052.00 ;9837447.20 ;1494672.17 ;0.00 
080;000100;2024012;1000002503;00242730;70856788;Státní fond podpory investic;Ú;Revitalizace bytových domů - III.etapa;CZK;0;20210524;20410430;10;8278888.00 ;8268043.47 ;1342692.00 ;0.00 
080;000100;2024012;1000002503;00242730;70856788;Státní fond podpory investic;Ú;Revitalizace bytových domů - IV.etapa;CZK;0;20210817;20410731;10;10669520.00 ;10337637.46 ;1657522.00 ;0.00 
080;000100;2024012;1000002503;00242730;70856788;Státní fond podpory investic;Ú;Revitalizace bytových domů II.etapa;CZK;0;20201223;20411130;10;6736392.00 ;5863754.24 ;1097932.00 ;0.00 
080;000100;2024012;1000002504;00242764;45244782;Česká spořitelna, a.s.;Ú;Mokrovraty - rozšíření kanalizačních sítí;CZK;2,06;20190319;20331220;01;30000000.00 ;30000000.00 ;10740000.00 ;2444157.82 
080;000100;2024012;1000002509;00242861;45244782;Česká spořitelna, a.s.;Ú;financování Projektu,;CZK;0,62;20160429;20260420;01;18000000.00 ;17453123.67 ;15600000.00 ;18820.60 
080;000100;2024012;1000002509;00242861;45244782;Česká spořitelna, a.s.;Ú;financování Projektu, včetně souvisejících výdajů.;CZK;0,83;20161221;20251221;01;9000000.00 ;9000000.00 ;7920000.00 ;8964.00 
080;000100;2024012;1000002509;00242861;63998980;ČSOB Leasing, a.s.;Ú;financování nákupu traktoru Kubota;CZK;7,245;20211221;20250118;01;1009714.00 ;1009714.00 ;980479.03 ;0.00 
080;000100;2024012;1000002511;00242888;45244782;Česká spořitelna, a.s.;Ú;Projekt 1-FZŠ Nový Knín - Cisterna;CZK;1,57;20200427;20291220;02;6000000.00 ;6000000.00 ;1728000.00 ;386940.78 
080;000100;2024012;1000002511;00242888;45244782;Česká spořitelna, a.s.;Ú;Splašková kanalizace Nový Knín II.etapa;CZK;1,15;20110505;20290420;02;17000000.00 ;17000000.00 ;12692000.00 ;3209185.04 
080;000100;2024012;1000002522;00243329;45244782;Česká spořitelna, a.s.;Ú;výstavba nové MŠ včetně kuchyně pro ZŠ;CZK;0;20200219;20271220;01;26000000.00 ;5327973.00 ;1332000.00 ;0.00 
080;000100;2024012;1000002525;00243418;00020729;Státní fond životního prostředí České republiky;Z;Nákup kontejnerů a nosiče;CZK;0,45;20181102;20261231;01;741699.75 ;741699.75 ;529785.60 ;10191.76 
080;000100;2024012;1000002526;00243442;00001350;Československá obchodní banka, a. s.;Ú;kanalizace,rekonstrukce MŠ,vodárna;CZK;1,42;20200326;20350327;01;15000000.00 ;15000000.00 ;3396204.00 ;529505.11 
080;000100;2024012;1000002526;00243442;00001350;Československá obchodní banka, a. s.;Ú;výstavba chodníků v obci;CZK;4,93;20230927;20340227;01;5000000.00 ;4910707.65 ;409220.00 ;368683.25 
080;000100;2024012;1000002529;00243531;45244782;Česká spořitelna, a.s.;Ú;Dražba nemovitosti;CZK;0,76;20160523;20270820;02;10000000.00 ;10000000.00 ;7622000.00 ;0.00 
080;000100;2024012;1000002530;00243574;45244782;Česká spořitelna, a.s.;Ú;ČOV + VODOJEM;CZK;4,42;20231019;20330720;01;10000000.00 ;10000000.00 ;1044000.00 ;0.00 
080;000100;2024012;1000002531;00243582;45244782;Česká spořitelna, a.s.;Ú;Výstavba tlak.kanalizace a ČOV;CZK;0;20140419;20340720;01;20000000.00 ;20000000.00 ;10200000.00 ;0.00 
080;000100;2024012;1000002536;00473847;49241257;Raiffeisen stavební spořitelna a.s.;Ú;výstavba obecních bytů;CZK;5,57;20131024;20331130;03;10250000.00 ;10207052.00 ;4933783.26 ;2150278.22 
080;000100;2024012;1000002538;00473863;00020729;Státní fond životního prostředí České republiky;Z;kanalizace;CZK;0;20170101;20301231;10;2200000.00 ;2200000.00 ;899208.96 ;0.00 
080;000100;2024012;1000002540;00473880;45244782;Česká spořitelna, a.s.;Ú;Vodovod;CZK;1,51;20200703;20391120;01;12000000.00 ;7477643.44 ;2544000.00 ;290178.22 
080;000100;2024012;1000002542;00473901;45317054;Komerční banka, a.s.;Ú;Předfinancování projektu Budování dětské skupiny Pampeliška v obci Velká Lečice;CZK;1M PRIBOR + 0,5%;20241023;20260630;01;4000000.00 ;0.00 ;0.00 ;855.00 
080;000100;2024012;1000002545;00498645;45317054;Komerční banka, a.s.;NFV;investice;CZK;0;20210920;20251231;10;100000.00 ;41033.31 ;0.00 ;0.00 
080;000100;2024012;1000002553;00662861;45317054;Komerční banka, a.s.;Ú;hasičská zbrojnice;CZK;7.78;20220413;20290430;01;1500000.00 ;1500000.00 ;473760.00 ;249652.56 
080;000100;2024012;1000002553;00662861;45317054;Komerční banka, a.s.;Ú;stavební úpravy čp.24;CZK;1,29;20200625;20350531;01;5000000.00 ;5000000.00 ;1387296.00 ;227502.68 
080;000100;2024012;1000002553;00662861;00001350;Československá obchodní banka, a. s.;Ú;hasičská zbojnice;CZK;5,44;20230525;20330425;01;1200000.00 ;1200000.00 ;200000.00 ;144662.39 
080;000100;2024012;1000002553;00662861;00242063;Obec Čím;Z;hasičská zbrojnice;CZK;6;20230123;20250201;01;1000000.00 ;1000000.00 ;868390.12 ;66698.04 
080;000100;2024012;1000002559;00662976;45317054;Komerční banka, a.s.;Ú;spolufinancování projektu Splašková kanalizace a ČOV Starosedlský Hrádek vč.kanalizačních přípojek;CZK;3,94;20161205;20281231;01;8000000.00 ;5180692.00 ;3809372.00 ;577951.49 
080;000100;2024012;1000002590;00242411;45244782;Česká spořitelna, a.s.;Ú;"Financování projektu ""Povodňový park Kamýk nad Vltavou""";CZK;4,36;20250923;20300920;01;50000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000002661;00662925;61061344;SG Equipment Finance Czech Republic s.r.o.;Ú;Pořízení traktoru KIOTI;CZK;7,92;20221208;20251115;01;664895.00 ;664895.00 ;446319.31 ;27234.44 
080;000100;2024012;1000002666;00662895;00001350;Československá obchodní banka, a. s.;Ú;Výstavba splaškové kanalizace a ČOV a další projekty zlepšující život obyvatel v obci;CZK;01,11;20200827;20400827;01;20000000.00 ;20000000.00 ;2983200.00 ;198991.16 
080;000100;2024012;1000002669;00242420;45244782;Česká spořitelna, a.s.;Ú;koupě nemovitosti;CZK;2,36;20190306;20261220;02;3200000.00 ;3069350.00 ;2343000.00 ;0.00 
080;000100;2024012;1000002669;00242420;45244782;Česká spořitelna, a.s.;Ú;koupě nemovitosti- hospoda č. 44;CZK;4,45;20240208;20431020;02;7000000.00 ;6798316.00 ;240000.00 ;0.00 
080;000100;2024012;1000002669;00242420;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;koupě traktoru;CZK;8,5;20231018;20261018;04;1994999.00 ;1910000.00 ;1215454.00 ;0.00 
080;000100;2024012;1000002670;00242721;45244782;Česká spořitelna, a.s.;Ú;Pozemky;CZK;4,96;20081231;20270820;01;8500000.00 ;8050051.00 ;6912000.00 ;2550862.40 
080;000100;2024012;1000002672;00242535;45244782;Česká spořitelna, a.s.;Ú;Stavební úpravy objektu čp. 14 Komunitní centrum;CZK;2,04;20200309;20341220;01;15000000.00 ;15000000.00 ;8861230.85 ;921218.72 
080;000100;2024012;1000002672;00242535;45244782;Česká spořitelna, a.s.;Ú;Tvrz čp. 45;CZK;2,13;20200703;20400620;01;13000000.00 ;13000000.00 ;2394000.00 ;775585.93 
080;000100;2024012;1000002676;00242691;45244782;Česká spořitelna, a.s.;Ú;1.Přístavba a staveb.úpravy objektu ZŠ č.p.57. 2. Připojení vodovodu na skup.vodovod Mníšek;CZK;1,98;20190604;20301220;01;20000000.00 ;19749961.11 ;9090000.00 ;1469262.74 
080;000100;2024012;1000002676;00242691;45244782;Česká spořitelna, a.s.;Ú;ČOV Malá Hraštice, přivaděč tlakové kanalizace;CZK;1-měsíční PRIBOR+0,43%;20230622;20371220;01;30000000.00 ;30000000.00 ;2148000.00 ;1096521.44 
080;000100;2024012;1000002680;00243221;45244782;Česká spořitelna, a.s.;Ú;Modernizace bytových domů v Rožmitále pod Třemšínem;CZK;1,18;20140625;20240531;01;6000000.00 ;6000000.00 ;6000000.00 ;439654.40 
080;000100;2024012;1000002682;00243558;45244782;Česká spořitelna, a.s.;Ú;výstavba vodovodu a kanalizace;CZK;2,11 %;20200213;20441220;03;22000000.00 ;22000000.00 ;3672000.00 ;1691545.26 
080;000100;2024012;1000002685;00662968;00001350;Československá obchodní banka, a. s.;Ú;Kanalizace, vodovod a vodojem dostavba;CZK;1,64;20210127;20401031;01;11000000.00 ;11000000.00 ;1141580.00 ;591802.64 
080;000100;2024012;1000002690;00232645;45244782;Česká spořitelna, a.s.;Ú;financování rekonstrukce domu čp.89 v Sedlci;CZK;1,77;20191202;20250520;01;22000000.00 ;20814872.63 ;20132000.00 ;354048.04 
